relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Test Engineer | Poland,linkedin,Senior Manual Test Engineer,Intellias,"Cracow, Małopolskie, Poland",On-site,Full-time,,Senior,English,Senior,,Recent,https://pl.linkedin.com/jobs/view/senior-manual-test-engineer-at-intellias-4400208624,2026-04-13T11:21:22.411801+00:00
0,QA Engineer | Poland,linkedin,Junior QA Engineer/ QA Engineer,Amelco Limited,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-qa-engineer-qa-engineer-at-amelco-limited-4387705392,2026-04-13T11:21:00.652185+00:00
0,QA Engineer | Poland,linkedin,QA Engineer (Manual Testing) – Remote,Indivd,Poland,Remote,Full-time,,Manual Testing,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-engineer-manual-testing-%E2%80%93-remote-at-indivd-4393884430,2026-04-13T11:21:00.652357+00:00
0,QA Engineer | Poland,linkedin,QA Engineer (m/f/d),SkyCell AG,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-engineer-m-f-d-at-skycell-ag-4389476857,2026-04-13T11:21:00.652506+00:00
0,QA Engineer | Poland,linkedin,QA Engineer,COLIBRIX ONE,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-engineer-at-colibrix-one-4393513653,2026-04-13T11:21:00.652773+00:00
0,QA Engineer | Poland,linkedin,QA Engineer,Evooq,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-engineer-at-evooq-4398437253,2026-04-13T11:21:00.653046+00:00
0,QA Engineer | Poland,linkedin,QA Engineer,AirHelp,"Gdańsk, Pomorskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-engineer-at-airhelp-4392598928,2026-04-13T11:21:00.653321+00:00
0,QA Engineer | Poland,linkedin,QA Engineer,AirHelp,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-engineer-at-airhelp-4395280465,2026-04-13T11:21:00.653462+00:00
0,QA Engineer | USA,linkedin,Junior Manual QA Engineer,Topstep,United States,On-site,Full-time,,Junior,English,,,Recent,https://www.linkedin.com/jobs/view/junior-manual-qa-engineer-at-topstep-4386555245,2026-04-13T11:21:03.064062+00:00
0,QA Engineer | USA,linkedin,Quality Assurance Engineer,The Bexar Company,"Grand Prairie, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-the-bexar-company-4389008230,2026-04-13T11:21:03.064246+00:00
0,QA Engineer | USA,linkedin,Quality Assurance Engineer,RESICAP,"Atlanta, GA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-resicap-4391773804,2026-04-13T11:21:03.064391+00:00
0,QA Engineer | USA,linkedin,QA Engineer II,Acorns,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-engineer-ii-at-acorns-4362339582,2026-04-13T11:21:03.064525+00:00
0,QA Engineer | USA,linkedin,Junior QA Engineer,The Devhouse Agency,"Dallas, TX",On-site,Full-time,,Junior,English,,,Recent,https://www.linkedin.com/jobs/view/junior-qa-engineer-at-the-devhouse-agency-4394724028,2026-04-13T11:21:03.064659+00:00
0,QA Engineer | USA,linkedin,QA Automation Engineer,"Convene, Inc.","Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-automation-engineer-at-convene-inc-4398529409,2026-04-13T11:21:03.064788+00:00
0,QA Engineer | USA,linkedin,JUNIOR QA ENGINEER,CelticQA Solutions (EU),Atlanta Metropolitan Area,On-site,Full-time,,Junior,English,,,Recent,https://www.linkedin.com/jobs/view/junior-qa-engineer-at-celticqa-solutions-eu-4397693839,2026-04-13T11:21:03.064917+00:00
0,QA Engineer | USA,linkedin,QA Engineer,Comfrt,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-engineer-at-comfrt-4388572052,2026-04-13T11:21:03.065048+00:00
0,QA Engineer | USA,linkedin,QA Automation Engineer,ClassWallet,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-automation-engineer-at-classwallet-4391777521,2026-04-13T11:21:03.065192+00:00
0,QA Engineer | USA,linkedin,Quality Assurance Tester,MenuFit,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-tester-at-menufit-4391957937,2026-04-13T11:21:03.065322+00:00
0,QA Engineer | United Kingdom,linkedin,Quality Assurance Engineer,Filtronic,"Sedgefield, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-engineer-at-filtronic-4398538814,2026-04-13T11:21:05.455597+00:00
0,QA Engineer | United Kingdom,linkedin,Quality Assurance Test Engineer,DCS Engineering,"Oxfordshire, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-test-engineer-at-dcs-engineering-4398353781,2026-04-13T11:21:05.455772+00:00
0,QA Engineer | United Kingdom,linkedin,Quality Assurance Engineer,QuantumLoopAi,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-engineer-at-quantumloopai-4400512503,2026-04-13T11:21:05.455909+00:00
0,QA Engineer | United Kingdom,linkedin,Junior Manual QA Engineer,Xantura Limited,"Greater London, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-manual-qa-engineer-at-xantura-limited-4384471417,2026-04-13T11:21:05.456186+00:00
0,QA Engineer | United Kingdom,linkedin,Quality Assurance Engineer,Coforge,"Telford, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-engineer-at-coforge-4393475503,2026-04-13T11:21:05.456320+00:00
0,QA Engineer | United Kingdom,linkedin,Quality Assurance Engineer,Navantia UK,"Fife, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-engineer-at-navantia-uk-4372239824,2026-04-13T11:21:05.456588+00:00
0,Test Engineer | Germany,linkedin,QA Engineer,Almedia,"Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/qa-engineer-at-almedia-4339366784,2026-04-13T11:21:07.888064+00:00
0,Test Engineer | Germany,linkedin,QA-Tester:in Software,Robert Half,"Hamburg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/qa-tester-in-software-at-robert-half-4398389755,2026-04-13T11:21:07.888209+00:00
0,Test Engineer | Austria,linkedin,Junior Test Analyst (m/f/d),Deutsche Telekom,"Fünfkirchen, Lower Austria, Austria",On-site,Full-time,,Junior,English,,,Recent,https://at.linkedin.com/jobs/view/junior-test-analyst-m-f-d-at-deutsche-telekom-4392937753,2026-04-13T11:21:10.281863+00:00
0,Test Engineer | Austria,linkedin,Software Engineer (all genders),Lam Research,"Villach, Carinthia, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-all-genders-at-lam-research-4394789503,2026-04-13T11:21:10.282124+00:00
0,Test Engineer | Slovakia,linkedin,Solution Design Engineer,Freshfields,"Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/solution-design-engineer-at-freshfields-4393519997,2026-04-13T11:21:17.535716+00:00
0,Test Engineer | Czech Republic,linkedin,Software Engineer (Remote),Quik Hire Staffing,Dominican Republic,Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-remote-at-quik-hire-staffing-4400995176,2026-04-13T11:21:20.000148+00:00
0,Test Engineer | Czech Republic,linkedin,PROJECT QUALITY ENGINEER (H/F) - SAFRAN CABIN CZ S.R.O.,AEROCONTACT,Dominican Republic,On-site,Contract,,R,English,,,Recent,https://do.linkedin.com/jobs/view/project-quality-engineer-h-f-safran-cabin-cz-s-r-o-at-aerocontact-4386854953,2026-04-13T11:21:20.000292+00:00
0,Test Engineer | Poland,linkedin,Quality Assurance Engineer,STAGE24.PL,"Poznań, Wielkopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/quality-assurance-engineer-at-stage24-pl-4386837726,2026-04-13T11:21:22.411934+00:00
0,Test Engineer | Poland,linkedin,Quality Assurance Engineer,Airswift,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/quality-assurance-engineer-at-airswift-4398678945,2026-04-13T11:21:22.412069+00:00
0,Test Engineer | USA,linkedin,Software Tester - Software Solutions,Ag Leader Technology,"Ames, IA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-tester-software-solutions-at-ag-leader-technology-4395463058,2026-04-13T11:21:24.999663+00:00
0,Test Engineer | USA,linkedin,Test Engineer,Hermeus,"Atlanta, GA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/test-engineer-at-hermeus-4398552513,2026-04-13T11:21:24.999934+00:00
0,Test Engineer | USA,linkedin,Quality Assurance Engineer,"Crystal Finishing Systems, Inc.",Wausau-Stevens Point Area,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-crystal-finishing-systems-inc-4395458162,2026-04-13T11:21:25.000066+00:00
0,Test Engineer | USA,linkedin,QA Manual Test Engineer,Premier Group,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-manual-test-engineer-at-premier-group-4393961122,2026-04-13T11:21:25.000214+00:00
0,Test Engineer | United Kingdom,linkedin,Manual Tester Mid- Level  ( 12 month FTC / Imed start ),Sparta Global,"London Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/manual-tester-mid-level-12-month-ftc-imed-start-at-sparta-global-4398222721,2026-04-13T11:21:27.550307+00:00
0,Test Engineer | United Kingdom,linkedin,Quality Assurance Engineer,Mindera,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-engineer-at-mindera-4399246670,2026-04-13T11:21:27.550586+00:00
0,Test Engineer | United Kingdom,linkedin,QA Engineer (Manchester),Tilo Consulting,"Manchester, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-engineer-manchester-at-tilo-consulting-4400229677,2026-04-13T11:21:27.551116+00:00
0,Testingenieur | Germany,linkedin,Automatisierer Bildverarbeitung (m/w/d),SCHERDEL de Mexico,"Marienberg, Saxony, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/automatisierer-bildverarbeitung-m-w-d-at-scherdel-de-mexico-4397189666,2026-04-13T11:21:30.027706+00:00
0,Testingenieur | Germany,linkedin,CQV & CSV Engineering Opportunities – Germany,KPC International,"Frankfurt, Hesse, Germany",On-site,Internship,,,English,,,Recent,https://de.linkedin.com/jobs/view/cqv-csv-engineering-opportunities-%E2%80%93-germany-at-kpc-international-4225886744,2026-04-13T11:21:30.027880+00:00
0,Testingenieur | Germany,linkedin,Testingenieur – Mechanical Engineering / Systemtests (all gender),ALTEN Germany,"Hamburg, Hamburg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/testingenieur-%E2%80%93-mechanical-engineering-systemtests-all-gender-at-alten-germany-4373680351,2026-04-13T11:21:30.028327+00:00
0,Testingenieur | Germany,linkedin,Entwicklungsingenieur:in,be partner Group,"Stuttgart, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/entwicklungsingenieur-in-at-be-partner-group-4395977890,2026-04-13T11:21:30.028468+00:00
0,Testingenieur | Germany,linkedin,Quality Assurance Engineer (f/m/d),Renesas Electronics,"Nabern, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/quality-assurance-engineer-f-m-d-at-renesas-electronics-4389742869,2026-04-13T11:21:30.028605+00:00
0,Testingenieur | Germany,linkedin,Software Test Engineer (m/w/d),LACROIX,"Cologne, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-test-engineer-m-w-d-at-lacroix-4398212932,2026-04-13T11:21:30.028742+00:00
0,Testingenieur | Germany,linkedin,TCMS Test Engineer,SEGULA Technologies,"Mannheim, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/tcms-test-engineer-at-segula-technologies-4378948527,2026-04-13T11:21:30.028873+00:00
0,Testingenieur | Austria,linkedin,SQA Ingenieur (m/w/d),SEGULA Technologies,"Graz, Styria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/sqa-ingenieur-m-w-d-at-segula-technologies-4385504193,2026-04-13T11:21:32.433664+00:00
0,Testingenieur | Austria,linkedin,整车质量分析工程师（奥地利）,SUPERPANTHER,Linz-Wels-Steyr Area,On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/%E6%95%B4%E8%BD%A6%E8%B4%A8%E9%87%8F%E5%88%86%E6%9E%90%E5%B7%A5%E7%A8%8B%E5%B8%88%EF%BC%88%E5%A5%A5%E5%9C%B0%E5%88%A9%EF%BC%89-at-superpanther-4392175974,2026-04-13T11:21:32.433925+00:00
0,Testingenieur | Austria,linkedin,Test Engineer | all genders,Single Use Support,"Kufstein, Tyrol, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/test-engineer-all-genders-at-single-use-support-4393581172,2026-04-13T11:21:32.434064+00:00
0,Testingenieur | Switzerland,linkedin,Test Engineer in Avionics & Instrumentation,ISATI Engineering Solutions,"Zurich, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-engineer-in-avionics-instrumentation-at-isati-engineering-solutions-4390600330,2026-04-13T11:21:34.827581+00:00
0,Testingenieur | Switzerland,linkedin,PROJEKTINGENIEUR*IN (m/w),LEICOM AG,"Basel, Basel, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/projektingenieur-in-m-w-at-leicom-ag-4400509406,2026-04-13T11:21:34.827715+00:00
0,Testingenieur | Switzerland,linkedin,Ingénieur d’assurance qualité/Ingénieure d’assurance qualité,CLEEVEN,"Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/ing%C3%A9nieur-d%E2%80%99assurance-qualit%C3%A9-ing%C3%A9nieure-d%E2%80%99assurance-qualit%C3%A9-at-cleeven-4389218845,2026-04-13T11:21:34.828101+00:00
0,Testingenieur | Switzerland,linkedin,R&D,Medacta Italia,"Rancate, Ticino, Switzerland",On-site,Full-time,,R,English,,,Recent,https://ch.linkedin.com/jobs/view/r-d-at-medacta-italia-4391617667,2026-04-13T11:21:34.828510+00:00
0,Testingenieur | Remote,linkedin,Design Engineer,vvd,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/design-engineer-at-vvd-4386302599,2026-04-13T11:21:37.229287+00:00
0,Testingenieur | Remote,linkedin,Development Engineer (w/m/d),MBDA Deutschland,"Schrobenhausen, Bavaria, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/development-engineer-w-m-d-at-mbda-deutschland-4395326306,2026-04-13T11:21:37.229930+00:00
0,Testingenieur | Remote,linkedin,Mobile Device Management (iOS oder Android) (m/w/d),ZABEL,Hannover-Braunschweig-Göttingen-Wolfsburg Region,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/mobile-device-management-ios-oder-android-m-w-d-at-zabel-4386035954,2026-04-13T11:21:37.230054+00:00
0,Testingenieur | Slovakia,linkedin,Software Integration & Testing Engineer (Resident),Exceltic,"Trnava Region, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-integration-testing-engineer-resident-at-exceltic-4398241589,2026-04-13T11:21:39.627658+00:00
0,Testingenieur | Slovakia,linkedin,Test Engineer,Magna International,"Kechnec, Kosice, Slovakia",On-site,Internship,,,English,,,Recent,https://sk.linkedin.com/jobs/view/test-engineer-at-magna-international-4394620575,2026-04-13T11:21:39.628221+00:00
0,Testingenieur | Czech Republic,linkedin,3D ROBOT PROGRAMMER,Bellmer Czech Republic,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/3d-robot-programmer-at-bellmer-czech-republic-4389226597,2026-04-13T11:21:42.034009+00:00
0,Testingenieur | Czech Republic,linkedin,测试工程师 - 逆变器,TÜV NORD China,"アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E6%B5%8B%E8%AF%95%E5%B7%A5%E7%A8%8B%E5%B8%88-%E9%80%86%E5%8F%98%E5%99%A8-at-t%C3%BCv-nord-china-4390345979,2026-04-13T11:21:42.034148+00:00
0,Testingenieur | Czech Republic,linkedin,AUTOMATION PROGRAMMER,Bellmer Czech Republic,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/automation-programmer-at-bellmer-czech-republic-4389236304,2026-04-13T11:21:42.034442+00:00
0,Testingenieur | Czech Republic,linkedin,Position: Process Support – (Software Engineer),Tu Empleo RD,"Santo Domingo Este, Santo Domingo, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/position-process-support-%E2%80%93-software-engineer-at-tu-empleo-rd-4399809855,2026-04-13T11:21:42.034977+00:00
0,Testingenieur | Poland,linkedin,Mechanical Designer / Test Engineer (f/m),Airbus Helicopters,"Łódź, Łódzkie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/mechanical-designer-test-engineer-f-m-at-airbus-helicopters-4378564274,2026-04-13T11:21:44.469263+00:00
0,Testingenieur | Poland,linkedin,Junior Application Engineer,WNS,Kielce Metropolitan Area,On-site,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-application-engineer-at-wns-4386776226,2026-04-13T11:21:44.469572+00:00
0,Testingenieur | Poland,linkedin,QA Engineer - Mobile Apps (She/ He/ They),Capco,Poland,Remote,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-engineer-mobile-apps-she-he-they-at-capco-4398507558,2026-04-13T11:21:44.469847+00:00
0,Testingenieur | Poland,linkedin,Tester Manulny Ferryt (M/K),Astek,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/tester-manulny-ferryt-m-k-at-astek-4384487803,2026-04-13T11:21:44.469979+00:00
0,Testingenieur | USA,linkedin,Mechanical Test Engineer,Applus+ Laboratories,"Houston, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/mechanical-test-engineer-at-applus%2B-laboratories-4125985556,2026-04-13T11:21:47.023632+00:00
0,Testingenieur | USA,linkedin,Manufacturing Test Engineer,Accord Technologies Inc,"Batesburg, SC",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/manufacturing-test-engineer%C2%A0-at-accord-technologies-inc-4398079052,2026-04-13T11:21:47.023776+00:00
0,Testingenieur | USA,linkedin,Quality Assurance Engineer,"Crystal Finishing Systems, Inc.","Schofield, WI",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-crystal-finishing-systems-inc-4395455312,2026-04-13T11:21:47.023913+00:00
0,Testingenieur | USA,linkedin,Test Engineer,Hermeus,"Los Angeles, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/test-engineer-at-hermeus-4398565045,2026-04-13T11:21:47.024052+00:00
0,Testingenieur | USA,linkedin,Test Engineer I – Early Career (2026 Starts),Blue Origin,"Lancaster, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/test-engineer-i-%E2%80%93-early-career-2026-starts-at-blue-origin-4353142610,2026-04-13T11:21:47.024199+00:00
0,Testingenieur | USA,linkedin,Dayshift Robotic Welding Programmer,Rosenboom Machine & Tool,"Sheldon, IA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/dayshift-robotic-welding-programmer-at-rosenboom-machine-tool-4394290654,2026-04-13T11:21:47.024347+00:00
0,Testingenieur | USA,linkedin,Quality Assurance Engineer (Manufacturing),PLP,"Mayfield, OH",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-manufacturing-at-plp-4396323130,2026-04-13T11:21:47.024620+00:00
0,Testingenieur | USA,linkedin,Test Engineer I – Early Career (2026 Starts),Blue Origin,Greater Seattle Area,On-site,Contract,Can,"Internship, Safe",English,,,Recent,https://www.linkedin.com/jobs/view/test-engineer-i-%E2%80%93-early-career-2026-starts-at-blue-origin-4353112578,2026-04-13T11:21:47.024752+00:00
0,Testingenieur | United Kingdom,linkedin,Test Technician - Manufacturing Engineering - Bolton,Bauer Media Outdoor UK,"Bolton, England, United Kingdom",Remote,Full-time,Can,Engineering Manager,English,,,Recent,https://uk.linkedin.com/jobs/view/test-technician-manufacturing-engineering-bolton-at-bauer-media-outdoor-uk-4389499710,2026-04-13T11:21:49.499220+00:00
0,Testingenieur | United Kingdom,linkedin,Test Engineer - Personal Safety Team (PPE) - Future Talent Pipeline,BSI,"Hemel Hempstead, England, United Kingdom",On-site,Contract,Can,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-personal-safety-team-ppe-future-talent-pipeline-at-bsi-4383956793,2026-04-13T11:21:49.499958+00:00
0,Testingenieur | United Kingdom,linkedin,Quality Control/Assurance Engineer Medical Devices,MEDASIL SURGICAL LIMITED,"Leeds, England, United Kingdom",On-site,Internship,,"Director, Safe",English,,,Recent,https://uk.linkedin.com/jobs/view/quality-control-assurance-engineer-medical-devices-at-medasil-surgical-limited-4393580645,2026-04-13T11:21:49.500096+00:00
0,Testingenieur | United Kingdom,linkedin,Test Engineer,Resonate Testing Ltd,"Newry, Northern Ireland, United Kingdom",On-site,Contract,,Safe,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-resonate-testing-ltd-4391572681,2026-04-13T11:21:49.500236+00:00
0,Testingenieur | United Kingdom,linkedin,Mechanical Test Engineer,IC Resources,"Cheltenham, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/mechanical-test-engineer-at-ic-resources-4395275793,2026-04-13T11:21:49.500497+00:00
0,Test Automation | Austria,linkedin,Software Testing & Dokumentation (m/w/d),HIRET - hire & retain,"Baden, Lower Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-testing-dokumentation-m-w-d-at-hiret-hire-retain-4399009298,2026-04-13T11:21:54.346176+00:00
0,Test Automation | Austria,linkedin,Testing Manager (all genders),Viewpointsystem,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/testing-manager-all-genders-at-viewpointsystem-4397889445,2026-04-13T11:21:54.346441+00:00
0,Test Automation | Switzerland,linkedin,Sr. Quality Engineer - Manufacturing,Hilo by Aktiia,"Neuchâtel, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/sr-quality-engineer-manufacturing-at-hilo-by-aktiia-4399400271,2026-04-13T11:21:56.753708+00:00
0,Test Automation | Switzerland,linkedin,Head of Quality Assurance & Client Onboarding,Avaloq,"Bioggio, Ticino, Switzerland",On-site,Full-time,,Head Of,English,,,Recent,https://ch.linkedin.com/jobs/view/head-of-quality-assurance-client-onboarding-at-avaloq-4396436515,2026-04-13T11:21:56.754290+00:00
0,Test Automation | Switzerland,linkedin,Test Analyst,itecor,"Lausanne, Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-analyst-at-itecor-4396587227,2026-04-13T11:21:56.754824+00:00
0,Test Automation | Slovakia,linkedin,Chief Technology Officer (CTO) at Telehealth Platform,Mind Friend,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/chief-technology-officer-cto-at-telehealth-platform-at-mind-friend-4389211294,2026-04-13T11:22:01.548374+00:00
0,Test Automation | Slovakia,linkedin,Automation Engineer,Paymentology,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/automation-engineer-at-paymentology-4400575870,2026-04-13T11:22:01.548511+00:00
0,Test Automation | Czech Republic,linkedin,Quality Assurance Analyst,CoreOps Solutions LLC,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/quality-assurance-analyst-at-coreops-solutions-llc-4399882164,2026-04-13T11:22:03.946234+00:00
0,Test Automation | Czech Republic,linkedin,Quality Analyst (SANTIAGO),One Park Financial,"Santiago de los Caballeros, Santiago, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/quality-analyst-santiago-at-one-park-financial-4390626481,2026-04-13T11:22:03.946407+00:00
0,Test Automation | Czech Republic,linkedin,Claude AI & Automation Specialist,Koin Limited,Dominican Republic,On-site,Full-time,Claude,,English,,,Recent,https://do.linkedin.com/jobs/view/claude-ai-automation-specialist-at-koin-limited-4400274652,2026-04-13T11:22:03.946554+00:00
0,Test Automation | Czech Republic,linkedin,Analista SR de SQA,"Consorcio Dom, de Tarjetas (CardNET)","Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/analista-sr-de-sqa-at-consorcio-dom-de-tarjetas-cardnet-4398722373,2026-04-13T11:22:03.946690+00:00
0,Test Automation | Czech Republic,linkedin,Aprendiz de QA,Babel,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/aprendiz-de-qa-at-babel-4370737100,2026-04-13T11:22:03.946822+00:00
0,Test Automation | Czech Republic,linkedin,Quality Analyst,One Park Financial,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/quality-analyst-at-one-park-financial-4390631358,2026-04-13T11:22:03.947077+00:00
0,Test Automation | Poland,linkedin,Sr Engineer - Software QA,Xperi Inc.,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/sr-engineer-software-qa-at-xperi-inc-4385696609,2026-04-13T11:22:06.347450+00:00
0,Test Automation | Poland,linkedin,QA Analyst (Manual & Automation)/ I,Inetum,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-analyst-manual-automation-i-at-inetum-4373813470,2026-04-13T11:22:06.347585+00:00
0,Test Automation | Poland,linkedin,Test Automation Specialist,Ework Group,"Pomorskie, Poland",On-site,Full-time,Test Automation,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-specialist-at-ework-group-4399865883,2026-04-13T11:22:06.347849+00:00
0,Test Automation | USA,linkedin,QA Analyst I,Filevine,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-analyst-i-at-filevine-4391155833,2026-04-13T11:22:08.953145+00:00
0,Test Automation | USA,linkedin,Software QA Analyst - Remote,CodeGeniusRecruit,United States,Remote,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-qa-analyst-remote-at-codegeniusrecruit-4397268671,2026-04-13T11:22:08.953286+00:00
