relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Firmware Engineer | Switzerland,linkedin,"Senior Software Developer, Embedded Systems/Firmware",Google,"Zurich, Zurich, Switzerland",Remote,Contract,"C, C++, Embedded Systems, Firmware","Lead, Senior",English,"Lead, Senior",,Recent,https://ch.linkedin.com/jobs/view/senior-software-developer-embedded-systems-firmware-at-google-4425226864,2026-06-18T13:37:15.770049+00:00
0,QA Engineer | Slovakia,linkedin,Junior Test Automation Engineer,IBM,"Košice, Kosice, Slovakia",On-site,Full-time,Test Automation,Junior,English,,,Recent,https://sk.linkedin.com/jobs/view/junior-test-automation-engineer-at-ibm-4426842861,2026-06-18T13:35:07.094841+00:00
0,QA Engineer | Slovakia,linkedin,Supplier Quality Engineer (SQA Engineer),上海李尔汽车系统有限公司宁波分公司,"Presov, Presov, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/supplier-quality-engineer-sqa-engineer-at-%E4%B8%8A%E6%B5%B7%E6%9D%8E%E5%B0%94%E6%B1%BD%E8%BD%A6%E7%B3%BB%E7%BB%9F%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%AE%81%E6%B3%A2%E5%88%86%E5%85%AC%E5%8F%B8-4425921110,2026-06-18T13:35:07.095251+00:00
0,QA Engineer | Slovakia,linkedin,Junior Test Automation Engineer,IBM,"Banská Bystrica, Banska Bystrica, Slovakia",On-site,Full-time,Test Automation,Junior,English,,,Recent,https://sk.linkedin.com/jobs/view/junior-test-automation-engineer-at-ibm-4426831922,2026-06-18T13:35:07.095384+00:00
0,QA Engineer | Czech Republic,linkedin,Junior QA Automation Engineer,InvestorFlow,"Santiago de los Caballeros, Santiago, Dominican Republic",On-site,Full-time,,Junior,English,,,Recent,https://do.linkedin.com/jobs/view/junior-qa-automation-engineer-at-investorflow-4423307207,2026-06-18T13:35:09.467782+00:00
0,QA Engineer | Czech Republic,linkedin,Quality Assurance Engineer - Trabajo Remoto,BairesDev,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/quality-assurance-engineer-trabajo-remoto-at-bairesdev-4427739354,2026-06-18T13:35:09.467946+00:00
0,QA Engineer | Czech Republic,linkedin,Ingeniero QA (Santiago),Infosyp,"Santiago de los Caballeros, Santiago, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/ingeniero-qa-santiago-at-infosyp-4428719831,2026-06-18T13:35:09.468103+00:00
0,QA Engineer | Czech Republic,linkedin,QA Mobile Automation Engineer,Applaudo,Dominican Republic,Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/qa-mobile-automation-engineer-at-applaudo-4429975600,2026-06-18T13:35:09.468359+00:00
0,QA Engineer | Czech Republic,linkedin,Sr. SDET (Gaming Industry),Perform,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/sr-sdet-gaming-industry-at-perform-4362287427,2026-06-18T13:35:09.468488+00:00
0,QA Engineer | Czech Republic,linkedin,校招-GNSS测试工程师,GEESPACE,"アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E6%A0%A1%E6%8B%9B-gnss%E6%B5%8B%E8%AF%95%E5%B7%A5%E7%A8%8B%E5%B8%88-at-geespace-4425306627,2026-06-18T13:35:09.468617+00:00
0,QA Engineer | Poland,linkedin,Manual QA Engineer,LoopMe,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/manual-qa-engineer-at-loopme-4423923925,2026-06-18T13:35:11.886058+00:00
0,QA Engineer | Poland,linkedin,Junior Manual QA Engineer for IOS Application,Zoolatech,Poland,On-site,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-manual-qa-engineer-for-ios-application-at-zoolatech-4422793784,2026-06-18T13:35:11.886506+00:00
0,QA Engineer | Poland,linkedin,Manual QA Engineer,The Travel Corporation,"Katowice, Śląskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/manual-qa-engineer-at-the-travel-corporation-4428719134,2026-06-18T13:35:11.886761+00:00
0,QA Engineer | Poland,linkedin,Automation QA Engineer (Playwright),Rydoo,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Playwright,,English,,,Recent,https://pl.linkedin.com/jobs/view/automation-qa-engineer-playwright-at-rydoo-4429779657,2026-06-18T13:35:11.886894+00:00
0,QA Engineer | USA,linkedin,Quality Assurance Engineer,Tandem Talent Ltd,"Portland, OR",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-tandem-talent-ltd-4426482573,2026-06-18T13:35:14.418487+00:00
0,QA Engineer | USA,linkedin,QA Mobile Manual Tester,Amtex Systems Inc,"Summit, NJ",Remote,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-mobile-manual-tester-at-amtex-systems-inc-4429593100,2026-06-18T13:35:14.418661+00:00
0,QA Engineer | USA,linkedin,Quality Assurance Engineer,Kforce Inc,"Dania, FL",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-kforce-inc-4429547830,2026-06-18T13:35:14.418802+00:00
0,QA Engineer | USA,linkedin,Quality Assurance Engineer,ViewLift,New York City Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-viewlift-4428727683,2026-06-18T13:35:14.418933+00:00
0,QA Engineer | USA,linkedin,QA Engineer | $42/hr Remote,Crossing Hurdles,United States,Remote,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-engineer-%2442-hr-remote-at-crossing-hurdles-4424396925,2026-06-18T13:35:14.419080+00:00
0,QA Engineer | USA,linkedin,Quality Assurance Automation Engineer,CoreAi Consulting,"Phoenix, AZ",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-coreai-consulting-4429564955,2026-06-18T13:35:14.419202+00:00
0,QA Engineer | USA,linkedin,Test Engineer 4 - CW,Russell Tobin,"Fremont, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/test-engineer-4-cw-at-russell-tobin-4429547848,2026-06-18T13:35:14.419327+00:00
0,QA Engineer | USA,linkedin,Test Engineer I,Primary Talent Partners,"Lafayette, CO",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/test-engineer-i-at-primary-talent-partners-4429593334,2026-06-18T13:35:14.419452+00:00
0,QA Engineer | USA,linkedin,AI Testing & Delivery Automation Engineer,Branch,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/ai-testing-delivery-automation-engineer-at-branch-4429557240,2026-06-18T13:35:14.419577+00:00
0,QA Engineer | USA,linkedin,Test Engineer I,Planet Pharma,"Lafayette, CO",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/test-engineer-i-at-planet-pharma-4426867729,2026-06-18T13:35:14.419704+00:00
0,QA Engineer | United Kingdom,linkedin,Quality Assurance Engineer,TRITANIUM,"Gloucestershire, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-engineer-at-tritanium-4429267246,2026-06-18T13:35:16.851467+00:00
0,QA Engineer | United Kingdom,linkedin,QA Engineer,Tilo Consulting,"Manchester Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-engineer-at-tilo-consulting-4429566074,2026-06-18T13:35:16.851634+00:00
0,QA Engineer | United Kingdom,linkedin,Quality Assurance Engineer,Navantia UK,"Fife, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-engineer-at-navantia-uk-4409023628,2026-06-18T13:35:16.852034+00:00
0,QA Engineer | United Kingdom,linkedin,QA/QC Engineer,JAB Recruitment,"Aberdeen, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-qc-engineer-at-jab-recruitment-4429053781,2026-06-18T13:35:16.852165+00:00
0,QA Engineer | United Kingdom,linkedin,Automation Test Engineer,Maxwell Bond,"Manchester Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/automation-test-engineer-at-maxwell-bond-4426808349,2026-06-18T13:35:16.852292+00:00
0,QA Engineer | United Kingdom,linkedin,QA Engineer,Intec Select,"London Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-engineer-at-intec-select-4427334751,2026-06-18T13:35:16.852547+00:00
0,QA Engineer | United Kingdom,linkedin,Quality Assurance Engineer,Martin-Baker Aircraft Co Ltd,"Denham, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-engineer-at-martin-baker-aircraft-co-ltd-4427835166,2026-06-18T13:35:16.852676+00:00
0,Test Engineer | Germany,linkedin,Software Test-/QA-Engineer (m/w/d) im .NET-Umfeld – HR Workforce Logistics,flaschenpost SE,"Münster, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-test-qa-engineer-m-w-d-im-net-umfeld-%E2%80%93-hr-workforce-logistics-at-flaschenpost-se-4429536583,2026-06-18T13:35:19.355794+00:00
0,Test Engineer | Germany,linkedin,Software Tester / Testautomatisierer (m/w/d) in Frankfurt (Main),Deloitte,"Frankfurt, Hesse, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-tester-testautomatisierer-m-w-d-in-frankfurt-main-at-deloitte-4248340673,2026-06-18T13:35:19.355956+00:00
0,Test Engineer | Austria,linkedin,Software Tester:in (w/m/d),talentbird GmbH,"Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-tester-in-w-m-d-at-talentbird-gmbh-4426810350,2026-06-18T13:35:21.762843+00:00
0,Test Engineer | Austria,linkedin,Software Engineer @ Gofore,DEVjobs,"Salzburg, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-%40-gofore-at-devjobs-4429239433,2026-06-18T13:35:21.763105+00:00
0,Test Engineer | Austria,linkedin,Associate Software Quality Assurance Engineer(P2),International Atomic Energy Agency (IAEA),"Innere Stadt, Vienna, Austria",On-site,Internship,,Associate,English,,,Recent,https://at.linkedin.com/jobs/view/associate-software-quality-assurance-engineer-p2-at-international-atomic-energy-agency-iaea-4415242102,2026-06-18T13:35:21.763360+00:00
0,Test Engineer | Switzerland,linkedin,Quality Engineer (Junior),Randstad Switzerland,"Raron, Valais, Switzerland",On-site,Full-time,,Junior,English,,,Recent,https://ch.linkedin.com/jobs/view/quality-engineer-junior-at-randstad-switzerland-4426485284,2026-06-18T13:35:24.281535+00:00
0,Test Engineer | Switzerland,linkedin,Software Quality Specialist - Medtech,TechFirm Engineering,"Basel, Basel, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-quality-specialist-medtech-at-techfirm-engineering-4429792593,2026-06-18T13:35:24.281779+00:00
0,Test Engineer | Remote,linkedin,Junior UI Engineer,Pixel Systems,"Hamburg, Hamburg, Germany",Remote,Full-time,,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-ui-engineer-at-pixel-systems-4428491951,2026-06-18T13:35:26.716056+00:00
0,Test Engineer | Czech Republic,linkedin,Desarrollador Junior,Tu Empleo RD,"Santo Domingo Este, Santo Domingo, Dominican Republic",On-site,Full-time,,Junior,English,,,Recent,https://do.linkedin.com/jobs/view/desarrollador-junior-at-tu-empleo-rd-4429957854,2026-06-18T13:35:31.581597+00:00
0,Test Engineer | Czech Republic,linkedin,Desarrollador React Frontend - Trabajo Remoto,BairesDev,"Santo Domingo, Dominican Republic",On-site,Full-time,,React,English,,,Recent,https://do.linkedin.com/jobs/view/desarrollador-react-frontend-trabajo-remoto-at-bairesdev-4429509898,2026-06-18T13:35:31.582293+00:00
0,Test Engineer | Czech Republic,linkedin,Desarrollador React Frontend - Trabajo Remoto,BairesDev,"Santo Domingo, Dominican Republic",On-site,Full-time,,React,English,,,Recent,https://do.linkedin.com/jobs/view/desarrollador-react-frontend-trabajo-remoto-at-bairesdev-4429501979,2026-06-18T13:35:31.582421+00:00
0,Test Engineer | Czech Republic,linkedin,Ingeniero de Datos (Junior) - Trabajo Remoto,BairesDev,"Santo Domingo, Dominican Republic",On-site,Full-time,,Junior,English,,,Recent,https://do.linkedin.com/jobs/view/ingeniero-de-datos-junior-trabajo-remoto-at-bairesdev-4428055994,2026-06-18T13:35:31.582668+00:00
0,Test Engineer | Poland,linkedin,Quality Assurance Engineer,Ascendion,Gdansk Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/quality-assurance-engineer-at-ascendion-4428862123,2026-06-18T13:35:34.093238+00:00
0,Test Engineer | Poland,linkedin,Quality Assurance Engineer,HCLTech,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/quality-assurance-engineer-at-hcltech-4426965031,2026-06-18T13:35:34.093380+00:00
0,Test Engineer | Poland,linkedin,"Software Engineer, Test (6 months contract)",Renesas Electronics,"Katowice, Śląskie, Poland",On-site,Contract,,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-test-6-months-contract-at-renesas-electronics-4399872730,2026-06-18T13:35:34.093647+00:00
0,Test Engineer | Poland,linkedin,Quality Assurance Engineer,Start.io,"Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/quality-assurance-engineer-at-start-io-4420707778,2026-06-18T13:35:34.094054+00:00
0,Test Engineer | USA,linkedin,Software Tester,System One,"Princeton, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-tester-at-system-one-4429584083,2026-06-18T13:35:36.739633+00:00
0,Test Engineer | USA,linkedin,Software Tester (India),Flexday AI,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-tester-india-at-flexday-ai-4428053915,2026-06-18T13:35:36.739798+00:00
0,Test Engineer | USA,linkedin,Software Development Engineer in Test (SDET),Capgemini,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-development-engineer-in-test-sdet-at-capgemini-4428083074,2026-06-18T13:35:36.740078+00:00
0,Test Engineer | USA,linkedin,"Manual QA Engineer (Web, CRM)",Jobgether,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/manual-qa-engineer-web-crm-at-jobgether-4430417491,2026-06-18T13:35:36.740203+00:00
0,Test Engineer | USA,linkedin,Software Developer Engineer in Test,Industrial Scientific,"Pittsburgh, PA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-developer-engineer-in-test-at-industrial-scientific-4429582216,2026-06-18T13:35:36.740327+00:00
0,Test Engineer | USA,linkedin,"Software Engineer, UI/UX",Schonfeld,"New York, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-ui-ux-at-schonfeld-4429599453,2026-06-18T13:35:36.740449+00:00
0,Test Engineer | United Kingdom,linkedin,Software Tester,Scaletek,"Oxford, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-tester-at-scaletek-4429220940,2026-06-18T13:35:39.218706+00:00
0,Test Engineer | United Kingdom,linkedin,Software Tester,TrustTech Recruitment,"Daresbury, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-tester-at-trusttech-recruitment-4429935299,2026-06-18T13:35:39.218829+00:00
0,Test Engineer | United Kingdom,linkedin,Software Engineer in Test,Coforge,"London Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-in-test-at-coforge-4428487883,2026-06-18T13:35:39.219088+00:00
0,Test Engineer | United Kingdom,linkedin,Quality Assurance Engineer,act digital,"London Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-engineer-at-act-digital-4417178193,2026-06-18T13:35:39.219345+00:00
0,Test Engineer | United Kingdom,linkedin,Software Quality Assurance Engineer,Innovate,"City Of Bristol, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-quality-assurance-engineer-at-innovate-4422338793,2026-06-18T13:35:39.219472+00:00
0,Testingenieur | Germany,linkedin,CQV & CSV Engineering Opportunities – Germany,KPC International,"Frankfurt, Hesse, Germany",On-site,Contract,Can,Express,English,,,Recent,https://de.linkedin.com/jobs/view/cqv-csv-engineering-opportunities-%E2%80%93-germany-at-kpc-international-4225886744,2026-06-18T13:35:41.700351+00:00
0,Testingenieur | Germany,linkedin,Quality Assurance Engineer (m/f/d) – Taiwan & Berlin,Swobbee,"Berlin, Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/quality-assurance-engineer-m-f-d-%E2%80%93-taiwan-berlin-at-swobbee-4420719649,2026-06-18T13:35:41.700522+00:00
0,Testingenieur | Germany,linkedin,Infotainment Test Engineer – Prototype License,Alium,"Ingolstadt, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/infotainment-test-engineer-%E2%80%93-prototype-license-at-alium-4430448945,2026-06-18T13:35:41.700666+00:00
0,Testingenieur | Germany,linkedin,Software Testingenieur - AutoCAD Integration (all gender),ALTEN Germany,"Berlin, Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-testingenieur-autocad-integration-all-gender-at-alten-germany-4427364422,2026-06-18T13:35:41.700801+00:00
0,Testingenieur | Germany,linkedin,Junior Entwicklungsingenieur (m/w/d),WECK,"Bonn, North Rhine-Westphalia, Germany",On-site,Full-time,,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-entwicklungsingenieur-m-w-d-at-weck-4426243264,2026-06-18T13:35:41.700933+00:00
0,Testingenieur | Germany,linkedin,Testingenieur / Verification Engineer (m/w/d) Medizintechnik,Exco GmbH,"Frankenthal, Rhineland-Palatinate, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/testingenieur-verification-engineer-m-w-d-medizintechnik-at-exco-gmbh-4417926780,2026-06-18T13:35:41.701213+00:00
0,Testingenieur | Germany,linkedin,Electronic Engineer – Component Test Devices (m/w/d),Rolls-Royce Power Systems,"Friedrichshafen, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/electronic-engineer-%E2%80%93-component-test-devices-m-w-d-at-rolls-royce-power-systems-4422632514,2026-06-18T13:35:41.701337+00:00
0,Testingenieur | Germany,linkedin,(4003) Automotive Test Engineer,ALTEN Mexico,"Bonn, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/4003-automotive-test-engineer-at-alten-mexico-4429200979,2026-06-18T13:35:41.701469+00:00
0,Testingenieur | Germany,linkedin,ASIC Test Engineer,imec in Vlaanderen,Greater Heilbronn Region,On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/asic-test-engineer-at-imec-in-vlaanderen-4423608003,2026-06-18T13:35:41.701596+00:00
0,Testingenieur | Austria,linkedin,Automatisierungstechniker (m/w/d),LearningSuite,"Graz, Styria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/automatisierungstechniker-m-w-d-at-learningsuite-4429950345,2026-06-18T13:35:44.136577+00:00
0,Testingenieur | Austria,linkedin,Test engineer in mechatronics (M/F/D)*,TGW Logistics,"Wels, Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/test-engineer-in-mechatronics-m-f-d-at-tgw-logistics-4413359143,2026-06-18T13:35:44.136830+00:00
0,Testingenieur | Austria,linkedin,SPS Programmierer m/w/d,MECHATRONIK AUSTRIA,"Saalfelden, Salzburg, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/sps-programmierer-m-w-d-at-mechatronik-austria-4426899591,2026-06-18T13:35:44.136957+00:00
0,Testingenieur | Austria,linkedin,Test Engineer (m/w/d),TE Connectivity,"Waidhofen an der Thaya, Lower Austria, Austria",On-site,Full-time,,,German,,,Recent,https://at.linkedin.com/jobs/view/test-engineer-m-w-d-at-te-connectivity-4405108937,2026-06-18T13:35:44.137104+00:00
0,Testingenieur | Austria,linkedin,Softwareingenieur:in,KERN engineering careers,"Graz, Styria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/softwareingenieur-in-at-kern-engineering-careers-4429791917,2026-06-18T13:35:44.137230+00:00
0,Testingenieur | Switzerland,linkedin,Ingénieur/Ingénieure Tests Automatisés,PrimeIT Switzerland,"Geneva, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/ing%C3%A9nieur-ing%C3%A9nieure-tests-automatis%C3%A9s-at-primeit-switzerland-4429971205,2026-06-18T13:35:46.535304+00:00
0,Testingenieur | Switzerland,linkedin,Internship Application Engineering,Optotune,"Dietikon / Im Berg, Zurich, Switzerland",On-site,Internship,,Internship,English,,,Recent,https://ch.linkedin.com/jobs/view/internship-application-engineering-at-optotune-4430420970,2026-06-18T13:35:46.535748+00:00
0,Testingenieur | Switzerland,linkedin,Ingénieur Automation / développement Beckhoff,OK JOB SA,"La Chaux-de-Fonds, Neuchâtel, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/ing%C3%A9nieur-automation-d%C3%A9veloppement-beckhoff-at-ok-job-sa-4429934014,2026-06-18T13:35:46.535877+00:00
0,Testingenieur | Switzerland,linkedin,Product Application Engineer,Digmesa AG,"Ipsach, Berne, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/product-application-engineer-at-digmesa-ag-4417483935,2026-06-18T13:35:46.536521+00:00
0,Testingenieur | Remote,linkedin,QA Engineer - Firmware & Mobile Testing (5 months limited),Bragi,Germany,Remote,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/qa-engineer-firmware-mobile-testing-5-months-limited-at-bragi-4414002065,2026-06-18T13:35:48.954374+00:00
0,Testingenieur | Remote,linkedin,Test & Measurement Engineer - CFRP/GFRP Tooling (all gender),ALTEN Germany,"Augsburg, Bavaria, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/test-measurement-engineer-cfrp-gfrp-tooling-all-gender-at-alten-germany-4422266246,2026-06-18T13:35:48.955006+00:00
0,Testingenieur | Remote,linkedin,"Requirements Engineer – Remote – Customer-Facing – Software Development - €100,000",Findr,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/requirements-engineer-%E2%80%93-remote-%E2%80%93-customer-facing-%E2%80%93-software-development-%E2%82%AC100-000-at-findr-4428114090,2026-06-18T13:35:48.955148+00:00
0,Testingenieur | Slovakia,linkedin,Machine Software Devleoper,Mühlbauer Group,"Nitra Region, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/machine-software-devleoper-at-m%C3%BChlbauer-group-4421114144,2026-06-18T13:35:51.362588+00:00
0,Testingenieur | Slovakia,linkedin,Automatizačný softvérový inžinier,Hoval,"Istebné, Zilina, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/automatiza%C4%8Dn%C3%BD-softv%C3%A9rov%C3%BD-in%C5%BEinier-at-hoval-4382438142,2026-06-18T13:35:51.363383+00:00
0,Testingenieur | Czech Republic,linkedin,安全工程师,"Shenzhen Batian Ecotypic Engineering Co., Ltd.","アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E5%AE%89%E5%85%A8%E5%B7%A5%E7%A8%8B%E5%B8%88-at-shenzhen-batian-ecotypic-engineering-co-ltd-4421753665,2026-06-18T13:35:53.802768+00:00
0,Testingenieur | Czech Republic,linkedin,软件运维工程师（四川）,上海恒翼投资中心,"アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E8%BD%AF%E4%BB%B6%E8%BF%90%E7%BB%B4%E5%B7%A5%E7%A8%8B%E5%B8%88%EF%BC%88%E5%9B%9B%E5%B7%9D%EF%BC%89-at-%E4%B8%8A%E6%B5%B7%E6%81%92%E7%BF%BC%E6%8A%95%E8%B5%84%E4%B8%AD%E5%BF%83-4420094952,2026-06-18T13:35:53.803095+00:00
0,Testingenieur | Czech Republic,linkedin,合成工程师,广东新秀新材料股份有限公司,"アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E5%90%88%E6%88%90%E5%B7%A5%E7%A8%8B%E5%B8%88-at-%E5%B9%BF%E4%B8%9C%E6%96%B0%E7%A7%80%E6%96%B0%E6%9D%90%E6%96%99%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-4423707019,2026-06-18T13:35:53.803499+00:00
0,Testingenieur | Poland,linkedin,Junior Application Engineer,WNS,Kielce Metropolitan Area,On-site,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-application-engineer-at-wns-4427962454,2026-06-18T13:35:56.261903+00:00
0,Testingenieur | Poland,linkedin,TEST JOB,KIZO - Kompleksowa obróbka CNC,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-job-at-kizo-kompleksowa-obr%C3%B3bka-cnc-4423643046,2026-06-18T13:35:56.262239+00:00
0,Testingenieur | Poland,linkedin,Automotive Test Engineer – Field Testing (Freelance),ThunderSoft,Poland,On-site,Contract,,,English,,,Recent,https://pl.linkedin.com/jobs/view/automotive-test-engineer-%E2%80%93-field-testing-freelance-at-thundersoft-4428499904,2026-06-18T13:35:56.262376+00:00
0,Testingenieur | Poland,linkedin,Tester Manulny Ferryt (M/K),Astek,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/tester-manulny-ferryt-m-k-at-astek-4384487803,2026-06-18T13:35:56.262510+00:00
0,Testingenieur | Poland,linkedin,AUTOMATYK/PROGRAMISTA K/M (O),Łódzki Klaster ICT,"Góra Motyczna, Podkarpackie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/automatyk-programista-k-m-o-at-%C5%82%C3%B3dzki-klaster-ict-4416762265,2026-06-18T13:35:56.262768+00:00
0,Testingenieur | Poland,linkedin,Robot QA Specialist,Nomagic,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/robot-qa-specialist-at-nomagic-4427999154,2026-06-18T13:35:56.263039+00:00
0,Testingenieur | Poland,linkedin,Test hybrid job,cp-companypage,"Warsaw, Mazowieckie, Poland",Hybrid,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-hybrid-job-at-cp-companypage-4421950658,2026-06-18T13:35:56.263165+00:00
0,Testingenieur | USA,linkedin,Robot Programmer (Fanuc),Gabletek Robotics and Controls Solutions,"Marshall, MI",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/robot-programmer-fanuc-at-gabletek-robotics-and-controls-solutions-4427384079,2026-06-18T13:35:58.890685+00:00
